Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2018-07-12;14.9194;14.9194;14.873;14.873;626.6838407196
2018-07-13;14.873;14.9677;14.873;14.9677;2.0281030444
2018-07-16;15.1067;15.1067;14.2182;14.2182;2725.7704916736
2018-07-17;14.4529;14.6866;14.0782;14.6866;1541.358313744
2018-07-18;14.6866;14.8276;14.6866;14.8276;1676.2271661966
2018-07-19;14.873;14.873;14.4056;14.8276;632.7681498528
2018-07-20;14.7803;14.8276;14.5929;14.6866;756.4824355612
2018-07-23;14.873;14.873;14.1255;14.4993;4322.9016391386
2018-07-24;14.5466;14.5466;14.1255;14.4056;918.7306791132
2018-07-25;14.5466;14.5466;14.3129;14.5466;109.5175643976
2018-07-26;14.5466;14.5466;14.5466;14.5466;231.2037470616
2018-07-27;14.4993;14.4993;14.2655;14.2655;392.4379390914
2018-07-30;14.5929;14.5929;13.9372;13.9845;3248.0070256066
2018-07-31;14.4529;14.4529;13.7508;14.0318;1035.3466041662
2018-08-01;14.4529;14.4529;14.2655;14.4529;178.4730679072
2018-08-02;14.3129;14.3129;13.7034;14.2655;416.7751756242
2018-08-03;14.2655;14.8276;13.9372;14.1255;7869.039812272
2018-08-06;14.4056;14.4056;13.5634;14.4056;1504.8524589448
2018-08-07;14.4056;14.4056;13.7034;13.8918;3182.0936766636
2018-08-08;13.8445;13.8445;13.236;13.2833;16121.391099936
2018-08-09;13.5171;14.3592;13.1907;13.6581;12707.079624688
2018-08-10;13.9372;13.9372;13.3307;13.377;16134.573769724
2018-08-13;13.377;13.377;12.9086;13.1907;6755.6112408964
2018-08-14;13.2833;13.2833;12.9086;12.9086;9839.3419199066
2018-08-16;13.2833;13.2833;12.8159;12.8623;2466.1733019904
